member_id,question_id,role,publicatiedatum,onderwerp
4655,1957700,minister,2025-12-05,Museum Eperon d'Or Izegem  -  Eventuele terugvordering subsidie van Toerisme Vlaanderen
4409,1956513,vraagsteller,2025-12-05,Renovatie en restauratie kasteeldomein van Poeke  -  Stand van zaken
4655,1956513,minister,2025-12-05,Renovatie en restauratie kasteeldomein van Poeke  -  Stand van zaken
4625,1956470,vraagsteller,2025-12-05,Bindend sociaal objectief (BSO)  -  Ingehuurde sociale woningen
4655,1956470,minister,2025-12-05,Bindend sociaal objectief (BSO)  -  Ingehuurde sociale woningen
4650,1956414,vraagsteller,2025-12-05,Bivakzones  -  Afbakening en verhouding tot campings
4655,1956414,minister,2025-12-05,Bivakzones  -  Afbakening en verhouding tot campings
4650,1956412,vraagsteller,2025-12-05,Evenementencampings  -  Duidelijke regels en afstemming
4655,1956412,minister,2025-12-05,Evenementencampings  -  Duidelijke regels en afstemming
4409,1955885,vraagsteller,2025-12-05,Begroting  -  DAB BRV-fonds
4655,1955885,minister,2025-12-05,Begroting  -  DAB BRV-fonds
4409,1955884,vraagsteller,2025-12-05,Begroting  -  DAB BRV-fonds
2789,1955884,minister,2025-12-05,Begroting  -  DAB BRV-fonds
4409,1955883,vraagsteller,2025-12-05,Begroting  -  DAB BRV-fonds
4104,1955883,minister,2025-12-05,Begroting  -  DAB BRV-fonds
4409,1955882,vraagsteller,2025-12-05,Begroting  -  DAB BRV-fonds
4430,1955882,minister,2025-12-05,Begroting  -  DAB BRV-fonds
4387,1955682,vraagsteller,2025-12-05,"Laadpalen in gemeenschappelijke garages en mede-eigendom  -  Stand van zaken, cijfers en acties"
4655,1955682,minister,2025-12-05,"Laadpalen in gemeenschappelijke garages en mede-eigendom  -  Stand van zaken, cijfers en acties"
4443,1955293,vraagsteller,2025-12-05,Alternatieve woonvormen  -  Ondersteunend beleid
4655,1955293,minister,2025-12-05,Alternatieve woonvormen  -  Ondersteunend beleid
4443,1955215,vraagsteller,2025-12-05,Subsidie 'Iedereen verdient vakantie'  -  Evaluatie
4655,1955215,minister,2025-12-05,Subsidie 'Iedereen verdient vakantie'  -  Evaluatie
4629,1955158,vraagsteller,2025-12-05,Verslag energieprestatie en binnenklimaat (EPB)  -  Boetes niet-tijdige indiening
4655,1955158,minister,2025-12-05,Verslag energieprestatie en binnenklimaat (EPB)  -  Boetes niet-tijdige indiening
4629,1955156,vraagsteller,2025-12-05,Sociale woningen  -  Inzet private leegstandsbeheerders
4655,1955156,minister,2025-12-05,Sociale woningen  -  Inzet private leegstandsbeheerders
4061,1954935,vraagsteller,2025-12-05,Jeugdwerk  -  Subsidies
4655,1954935,minister,2025-12-05,Jeugdwerk  -  Subsidies
3430,1952660,vraagsteller,2025-12-05,Kwetsbare doelgroepen  -  Ondersteuningsmaatregelen bij verbouwing
4655,1952660,minister,2025-12-05,Kwetsbare doelgroepen  -  Ondersteuningsmaatregelen bij verbouwing
3430,1952658,vraagsteller,2025-12-05,Eigenaar-bewoners  -  Gebruik premies
4655,1952658,minister,2025-12-05,Eigenaar-bewoners  -  Gebruik premies
3430,1952652,vraagsteller,2025-12-05,Energietransitie  -  Ondersteuning huurders
4655,1952652,minister,2025-12-05,Energietransitie  -  Ondersteuning huurders
3430,1952650,vraagsteller,2025-12-05,Energietransitie  -  Ondersteuning verenigingen van mede-eigenaars (VME's)
4655,1952650,minister,2025-12-05,Energietransitie  -  Ondersteuning verenigingen van mede-eigenaars (VME's)
4613,1952367,vraagsteller,2025-12-05,Westtoerproject 'Monuments & Monuments'  -  Subsidie
4655,1952367,minister,2025-12-05,Westtoerproject 'Monuments & Monuments'  -  Subsidie
4607,1951985,vraagsteller,2025-12-05,Levensbeschouwelijk onderwijs  -  Juridisch onderzoek
4440,1951985,minister,2025-12-05,Levensbeschouwelijk onderwijs  -  Juridisch onderzoek
3418,1951200,vraagsteller,2025-12-05,Levensbeschouwelijk onderwijs  -  Cijfers en initiatieven
4440,1951200,minister,2025-12-05,Levensbeschouwelijk onderwijs  -  Cijfers en initiatieven
4395,1951119,vraagsteller,2025-12-05,Toenemend tekort aan schooldirecteurs  -  Maatregelen
4440,1951119,minister,2025-12-05,Toenemend tekort aan schooldirecteurs  -  Maatregelen
4395,1950436,vraagsteller,2025-12-05,Centrale examencommissie secundair onderwijs  -  Capaciteitsdruk
4440,1950436,minister,2025-12-05,Centrale examencommissie secundair onderwijs  -  Capaciteitsdruk
4425,1949368,vraagsteller,2025-12-05,Centra voor deeltijds onderwijs (CDO's) en deeltijds beroepssecundair onderwijs (DBSO)  -  Instroom en resultaten
4440,1949368,minister,2025-12-05,Centra voor deeltijds onderwijs (CDO's) en deeltijds beroepssecundair onderwijs (DBSO)  -  Instroom en resultaten
4399,1949157,vraagsteller,2025-12-05,Hoger onderwijs  -  Drone-opleidingen
4440,1949157,minister,2025-12-05,Hoger onderwijs  -  Drone-opleidingen
4395,1949093,vraagsteller,2025-12-05,Steunpunt Centrale Toetsen in Onderwijs  -  Evaluatie
4440,1949093,minister,2025-12-05,Steunpunt Centrale Toetsen in Onderwijs  -  Evaluatie
4395,1949091,vraagsteller,2025-12-05,Leerplicht  -  Verlaging naar 3 jaar
4440,1949091,minister,2025-12-05,Leerplicht  -  Verlaging naar 3 jaar
4620,1949075,vraagsteller,2025-12-05,Volwassenenonderwijs in Brussel  -  Inschrijvingen
4440,1949075,minister,2025-12-05,Volwassenenonderwijs in Brussel  -  Inschrijvingen
4410,1949018,vraagsteller,2025-12-05,GO!  -  Onbetaalde en kwijtgescholden schoolfacturen
4440,1949018,minister,2025-12-05,GO!  -  Onbetaalde en kwijtgescholden schoolfacturen
4425,1948939,vraagsteller,2025-12-05,Secundaire scholen  -  Toegekende instellingsnummers
4440,1948939,minister,2025-12-05,Secundaire scholen  -  Toegekende instellingsnummers
4741,1948267,vraagsteller,2025-12-05,Zijinstromers  -  Instroom en uitstroom
4440,1948267,minister,2025-12-05,Zijinstromers  -  Instroom en uitstroom
4443,1947325,vraagsteller,2025-12-05,Opleiding Verpleegkunde  -  Zijinstromers
4440,1947325,minister,2025-12-05,Opleiding Verpleegkunde  -  Zijinstromers
4397,1947315,vraagsteller,2025-12-05,Hervorming inschrijvingsgelden volwasseneneducatie  -  Inschrijvingen
4440,1947315,minister,2025-12-05,Hervorming inschrijvingsgelden volwasseneneducatie  -  Inschrijvingen
4525,1947184,vraagsteller,2025-12-05,Scholen  -  Impact stopzetting ondersteuning Windows 10
4440,1947184,minister,2025-12-05,Scholen  -  Impact stopzetting ondersteuning Windows 10
4395,1944791,vraagsteller,2025-12-05,Europese Kindgarantie  -  Implementatie op Vlaams niveau
4440,1944791,minister,2025-12-05,Europese Kindgarantie  -  Implementatie op Vlaams niveau
4395,1944697,vraagsteller,2025-12-05,Deeltijds kunstonderwijs (DKO)  -  Instroom leerkrachten en planlast
4440,1944697,minister,2025-12-05,Deeltijds kunstonderwijs (DKO)  -  Instroom leerkrachten en planlast
4395,1944686,vraagsteller,2025-12-05,Onderzoek naar radicalisering in scholen  -  Resultaten
4440,1944686,minister,2025-12-05,Onderzoek naar radicalisering in scholen  -  Resultaten
4395,1944684,vraagsteller,2025-12-05,Dure vakopleidingen  -  Drukken kostprijs
4440,1944684,minister,2025-12-05,Dure vakopleidingen  -  Drukken kostprijs
4741,1944682,vraagsteller,2025-12-05,Projectoproep 'Natuur in je school'  -  Stand van zaken
4440,1944682,minister,2025-12-05,Projectoproep 'Natuur in je school'  -  Stand van zaken
4395,1944457,vraagsteller,2025-12-05,Studie loonbeleid onderwijs  -  Resultaten
4440,1944457,minister,2025-12-05,Studie loonbeleid onderwijs  -  Resultaten
4425,1944333,vraagsteller,2025-12-05,Detachering leerkrachten  -  Stopzetting
4440,1944333,minister,2025-12-05,Detachering leerkrachten  -  Stopzetting
4425,1944297,vraagsteller,2025-12-05,Eerste jaar B secundair onderwijs  -  Instroom
4440,1944297,minister,2025-12-05,Eerste jaar B secundair onderwijs  -  Instroom
4648,1943968,vraagsteller,2025-12-05,Nederlands als tweede taal (NT2)  -  Opleidingsaanbod
4440,1943968,minister,2025-12-05,Nederlands als tweede taal (NT2)  -  Opleidingsaanbod
4395,1943856,vraagsteller,2025-12-05,Opleidingen Basisverpleegkunde en Verpleegkunde  -  Stand van zaken
4440,1943856,minister,2025-12-05,Opleidingen Basisverpleegkunde en Verpleegkunde  -  Stand van zaken
4395,1943793,vraagsteller,2025-12-05,Levensbeschouwelijk onderwijs in Vlaanderen  -  Juridisch onderzoek
4440,1943793,minister,2025-12-05,Levensbeschouwelijk onderwijs in Vlaanderen  -  Juridisch onderzoek
4395,1939488,vraagsteller,2025-12-05,Volwassenenonderwijs  -  Dalend aantal inschrijvingen
4440,1939488,minister,2025-12-05,Volwassenenonderwijs  -  Dalend aantal inschrijvingen
4644,1956393,vraagsteller,2025-12-04,Wolvenbeleid  -  Studie maximumaantal wolven
4430,1956393,minister,2025-12-04,Wolvenbeleid  -  Studie maximumaantal wolven
4644,1956382,vraagsteller,2025-12-04,Bosuitbreidingsbeleid  -  Evaluatie
4430,1956382,minister,2025-12-04,Bosuitbreidingsbeleid  -  Evaluatie
4644,1956380,vraagsteller,2025-12-04,Ruimtelijk Structuurplan Vlaanderen (RSV)  -  Bijkomende subcategorie binnen de gebiedsaanduiding landbouw
4430,1956380,minister,2025-12-04,Ruimtelijk Structuurplan Vlaanderen (RSV)  -  Bijkomende subcategorie binnen de gebiedsaanduiding landbouw
4634,1956030,vraagsteller,2025-12-04,Mentaal welzijn landbouwers  -  Project 'De doos van Pandora'
4430,1956030,minister,2025-12-04,Mentaal welzijn landbouwers  -  Project 'De doos van Pandora'
4651,1956027,vraagsteller,2025-12-04,Toenemend aantal verkeersslachtoffers onder dassen in Limburg  -  Maatregelen en actieplan
2793,1956027,minister,2025-12-04,Toenemend aantal verkeersslachtoffers onder dassen in Limburg  -  Maatregelen en actieplan
4651,1956026,vraagsteller,2025-12-04,Toenemend aantal verkeersslachtoffers onder dassen in Limburg  -  Maatregelen en actieplan
4430,1956026,minister,2025-12-04,Toenemend aantal verkeersslachtoffers onder dassen in Limburg  -  Maatregelen en actieplan
4644,1956021,vraagsteller,2025-12-04,Toegankelijkheidsverordening  -  Optimalisering
4430,1956021,minister,2025-12-04,Toegankelijkheidsverordening  -  Optimalisering
4632,1956017,vraagsteller,2025-12-04,Project T.OP Dender  -  Uitvoering deelprojecten in functie van het Sigmaplan
2793,1956017,minister,2025-12-04,Project T.OP Dender  -  Uitvoering deelprojecten in functie van het Sigmaplan
4632,1956016,vraagsteller,2025-12-04,Project T.OP Dender  -  Uitvoering deelprojecten in functie van het Sigmaplan
4430,1956016,minister,2025-12-04,Project T.OP Dender  -  Uitvoering deelprojecten in functie van het Sigmaplan
4408,1956012,vraagsteller,2025-12-04,Windturbine Spark Power Bellegem  -  Omgevingsvergunning
4430,1956012,minister,2025-12-04,Windturbine Spark Power Bellegem  -  Omgevingsvergunning
3298,1955688,vraagsteller,2025-12-04,Vleermuizenkelder in voormalig kinderdorp Molenberg Lanaken  -  Evaluatie en kosten
4430,1955688,minister,2025-12-04,Vleermuizenkelder in voormalig kinderdorp Molenberg Lanaken  -  Evaluatie en kosten
4409,1955303,vraagsteller,2025-12-04,Stopgezette varkensbedrijven  -  Blijvende emissies uit mestopslag
4430,1955303,minister,2025-12-04,Stopgezette varkensbedrijven  -  Blijvende emissies uit mestopslag
4629,1955213,vraagsteller,2025-12-04,Omgevingsvergunning  -  Toepassing direct werkende normen
4430,1955213,minister,2025-12-04,Omgevingsvergunning  -  Toepassing direct werkende normen
4443,1955209,vraagsteller,2025-12-04,Bebossing  -  Subsidies
4430,1955209,minister,2025-12-04,Bebossing  -  Subsidies
4660,1952638,vraagsteller,2025-12-04,Waterbedrijven  -  Klachtenbehandeling
4430,1952638,minister,2025-12-04,Waterbedrijven  -  Klachtenbehandeling
4660,1952636,vraagsteller,2025-12-04,Algemeen waterverkoopreglement  -  Toepassing
4430,1952636,minister,2025-12-04,Algemeen waterverkoopreglement  -  Toepassing
4630,1952475,vraagsteller,2025-12-04,Zwerfvuil  -  Evolutie
4430,1952475,minister,2025-12-04,Zwerfvuil  -  Evolutie
4525,1952387,vraagsteller,2025-12-04,"Instituut voor Landbouw-, Visserij- en Voedingsonderzoek (ILVO) - Terugroepactie goudpalmen"
4430,1952387,minister,2025-12-04,"Instituut voor Landbouw-, Visserij- en Voedingsonderzoek (ILVO) - Terugroepactie goudpalmen"
4660,1952331,vraagsteller,2025-12-04,Vlaanderen Circulair  -  Evaluatie
4430,1952331,minister,2025-12-04,Vlaanderen Circulair  -  Evaluatie
4660,1952329,vraagsteller,2025-12-04,Monitor Circulaire Economie  -  Evaluatie
4430,1952329,minister,2025-12-04,Monitor Circulaire Economie  -  Evaluatie
4627,1952327,vraagsteller,2025-12-04,Fietsostrades  -  Evolutie en subsidiëring
2793,1952327,minister,2025-12-04,Fietsostrades  -  Evolutie en subsidiëring
4637,1952325,vraagsteller,2025-12-04,New Orleansstraat Gent  -  Heraanleg
2793,1952325,minister,2025-12-04,New Orleansstraat Gent  -  Heraanleg
3446,1952314,vraagsteller,2025-12-04,Nieuwe Maasbrug Maaseik  -  Nieuwe aanbesteding
2793,1952314,minister,2025-12-04,Nieuwe Maasbrug Maaseik  -  Nieuwe aanbesteding
4627,1952312,vraagsteller,2025-12-04,Viaduct A10 Oudenburg  - Structurele problemen
2793,1952312,minister,2025-12-04,Viaduct A10 Oudenburg  - Structurele problemen
4627,1952310,vraagsteller,2025-12-04,Ringvaart Brugge  -  Opengaande brugbewegingen en naleving spertijden
2793,1952310,minister,2025-12-04,Ringvaart Brugge  -  Opengaande brugbewegingen en naleving spertijden
3446,1952303,vraagsteller,2025-12-04,Zonevreemde functiewijziging  -  Actualisering
4430,1952303,minister,2025-12-04,Zonevreemde functiewijziging  -  Actualisering
4443,1952297,vraagsteller,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  E17 Waregem - fietsbrug en aansluitende fietspaden
2793,1952297,minister,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  E17 Waregem - fietsbrug en aansluitende fietspaden
4443,1952295,vraagsteller,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  N34 Koksijde trambedding
2793,1952295,minister,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  N34 Koksijde trambedding
4443,1952293,vraagsteller,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Stationsomgeving Harelbeke
2793,1952293,minister,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Stationsomgeving Harelbeke
4443,1952291,vraagsteller,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Spoorvernieuwing kust - tractiestations
2793,1952291,minister,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Spoorvernieuwing kust - tractiestations
4443,1952289,vraagsteller,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Herbouwen sifon Damse Vaart
2793,1952289,minister,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Herbouwen sifon Damse Vaart
4443,1952286,vraagsteller,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Pompinstallaties sluizen Leie
2793,1952286,minister,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Pompinstallaties sluizen Leie
4443,1952284,vraagsteller,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Veiligheidsvoorzieningen openbaar domein - gefaseerde uitvoeringen
2793,1952284,minister,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Veiligheidsvoorzieningen openbaar domein - gefaseerde uitvoeringen
4443,1952282,vraagsteller,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Zeebrugge maatregelen ter hoogte van spoorwegtunnels onder N34 + Visartsluis omgeving
2793,1952282,minister,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Zeebrugge maatregelen ter hoogte van spoorwegtunnels onder N34 + Visartsluis omgeving
4443,1952278,vraagsteller,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Instandhouding luchthaveninfrastructuur Oostende
2793,1952278,minister,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Instandhouding luchthaveninfrastructuur Oostende
4443,1952276,vraagsteller,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Instandhouding Demeysluis
2793,1952276,minister,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Instandhouding Demeysluis
4443,1952274,vraagsteller,2025-12-04,Sportinfrastructuur  -  Toegankelijkheid
2793,1952274,minister,2025-12-04,Sportinfrastructuur  -  Toegankelijkheid
4629,1952199,vraagsteller,2025-12-04,Intelligente verkeerslichten provincie Antwerpen  -  Stand van zaken
2793,1952199,minister,2025-12-04,Intelligente verkeerslichten provincie Antwerpen  -  Stand van zaken
4525,1951970,vraagsteller,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Onteigeningen N44 Aalter
2793,1951970,minister,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Onteigeningen N44 Aalter
4525,1951966,vraagsteller,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Bouw fiets- en voetgangersbrug Aalter
2793,1951966,minister,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Bouw fiets- en voetgangersbrug Aalter
4525,1951961,vraagsteller,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Fietstunnel Raverschootstraat R43 Eeklo
2793,1951961,minister,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Fietstunnel Raverschootstraat R43 Eeklo
4525,1951955,vraagsteller,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Herstelling grote sluis Evergem
2793,1951955,minister,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Herstelling grote sluis Evergem
4525,1951951,vraagsteller,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Vernieuwen brug N9 Adegem
2793,1951951,minister,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Vernieuwen brug N9 Adegem
4525,1951949,vraagsteller,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Fietstunnel N456 Evergem
2793,1951949,minister,2025-12-04,Geïntegreerd investeringsprogramma (GIP) 2025  -  Fietstunnel N456 Evergem
4610,1951636,vraagsteller,2025-12-04,Schipdonkkanaal  - Waterkwaliteit en visbestand
4430,1951636,minister,2025-12-04,Schipdonkkanaal  - Waterkwaliteit en visbestand
4610,1951632,vraagsteller,2025-12-04,Kanaal Briegden-Neerharen  -  Waterkwaliteit en visbestand
4430,1951632,minister,2025-12-04,Kanaal Briegden-Neerharen  -  Waterkwaliteit en visbestand
4610,1951622,vraagsteller,2025-12-04,Kanaal Leuven-Dijle  -  Waterkwaliteit en visbestand
4430,1951622,minister,2025-12-04,Kanaal Leuven-Dijle  -  Waterkwaliteit en visbestand
4610,1951620,vraagsteller,2025-12-04,'t Liefken/De Lieve  -  Waterkwaliteit en visbestand
4430,1951620,minister,2025-12-04,'t Liefken/De Lieve  -  Waterkwaliteit en visbestand
4610,1951615,vraagsteller,2025-12-04,Eeklose Watergang  - Waterkwaliteit en visbestand
4430,1951615,minister,2025-12-04,Eeklose Watergang  - Waterkwaliteit en visbestand
4610,1951610,vraagsteller,2025-12-04,Molenbeek-Graadbeek  -  Waterkwaliteit en visbestand
4430,1951610,minister,2025-12-04,Molenbeek-Graadbeek  -  Waterkwaliteit en visbestand
4611,1950791,vraagsteller,2025-12-04,N450 Schoolstraat-Dijkstraat Beveren  -  Heraanleg
2793,1950791,minister,2025-12-04,N450 Schoolstraat-Dijkstraat Beveren  -  Heraanleg
