member_id,belangrijk_mandaat,titel,omschrijving,datum_van,datum_tot,commissie_id,commissie_afkorting,commissie_titel
4607,J,Commissie voor Onderwijs,vast lid,2024-10-09T16:45:00+0200,,1832497,OND,Commissie voor Onderwijs
4607,J,Controlecommissie voor Regeringsmededelingen,vast lid,2024-10-09T16:45:00+0200,,1832502,MED,Controlecommissie voor Regeringsmededelingen
4658,J,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832489,BIN,Commissie voor Binnenlands Bestuur en Inburgering
4658,J,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",vast lid,2024-10-09T16:45:00+0200,,1832495,LEE,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening"
4658,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,vast lid,2024-10-09T16:45:00+0200,,1832505,MAN,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
4658,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast lid,2024-10-16T14:00:00+0200,,1832494,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
4658,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",plaatsvervangend lid,2024-10-09T16:45:00+0200,2024-10-16T13:59:59+0200,1832494,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
4114,J,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832492,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4114,J,Commissie voor Onderwijs,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832497,OND,Commissie voor Onderwijs
4114,J,Commissie voor Mobiliteit en Openbare Werken,vast lid,2024-10-09T16:45:00+0200,,1832496,OPE,Commissie voor Mobiliteit en Openbare Werken
4114,J,Commissie ad hoc,plaatsvervangend lid,2024-07-04T14:00:00+0200,2024-10-09T16:44:59+0200,1829775,AH,Commissie ad hoc
4114,J,Commissie voor Mobiliteit en Openbare Werken,plaatsvervangend lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,1053519,OPE,Commissie voor Mobiliteit en Openbare Werken
4114,J,Commissie voor Onderwijs,plaatsvervangend lid,2019-02-27T00:00:00+0100,2019-05-25T00:00:00+0200,925084,OND,Commissie voor Onderwijs
4114,J,"Commissie voor Wonen, Armoedebeleid en Gelijke Kansen",vast lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,925242,WON,"Commissie voor Wonen, Armoedebeleid en Gelijke Kansen"
4114,J,"Commissie voor Economie, Werk, Sociale Economie, Innovatie en Wetenschapsbeleid",vast lid,2016-03-16T00:00:00+0100,2019-05-25T00:00:00+0200,925080,ECO,"Commissie voor Economie, Werk, Sociale Economie, Innovatie en Wetenschapsbeleid"
4114,J,"Commissie voor Economie, Werk, Sociale Economie, Innovatie en Wetenschapsbeleid",plaatsvervangend lid,2014-09-24T00:00:00+0200,2016-03-15T00:00:00+0100,925080,ECO,"Commissie voor Economie, Werk, Sociale Economie, Innovatie en Wetenschapsbeleid"
4390,J,Commissie voor Mobiliteit en Openbare Werken,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832496,OPE,Commissie voor Mobiliteit en Openbare Werken
4390,J,Deontologische Commissie,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832503,DEO,Deontologische Commissie
4390,J,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",vast lid,2024-10-09T16:45:00+0200,,1832495,LEE,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening"
4390,J,Commissie voor Reglement en Samenwerking,vast lid,2024-10-09T16:45:00+0200,,1832500,REG,Commissie voor Reglement en Samenwerking
4390,J,Commissie voor Onderwijs,voorzitter,2024-10-09T16:45:00+0200,,1832497,OND,Commissie voor Onderwijs
4390,J,Commissie ad hoc,plaatsvervangend lid,2024-07-04T14:00:00+0200,2024-10-09T16:44:59+0200,1829775,AH,Commissie ad hoc
4390,J,Deontologische Commissie,plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333271,DEO,Deontologische Commissie
4390,J,Commissie Vlaams Energie- en Klimaatplan,plaatsvervangend lid,2022-03-30T14:00:00+0200,2024-06-08T23:59:59+0200,1622680,VEKP,Commissie Vlaams Energie- en Klimaatplan
4390,J,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening en Energie",vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333177,LEE,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening en Energie"
4390,J,Commissie voor Mobiliteit en Openbare Werken,voorzitter,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333200,OPE,Commissie voor Mobiliteit en Openbare Werken
4390,J,Onderzoekscommissie PFAS-PFOS,vast lid,2021-06-23T18:40:00+0200,2022-03-30T23:59:59+0200,1537200,PFAS-PFOS,Onderzoekscommissie PFAS-PFOS
4390,J,Commissie ad hoc,plaatsvervangend lid,2019-06-18T00:00:00+0200,2019-10-11T09:00:00+0200,1320193,ADHOC,Commissie ad hoc
4608,J,Commissie voor Reglement en Samenwerking,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832500,REG,Commissie voor Reglement en Samenwerking
4608,J,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832498,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen"
4608,J,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,2024-10-09T16:45:00+0200,,1832492,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4608,J,Commissie voor Onderwijs,vast lid,2024-10-09T16:45:00+0200,,1832497,OND,Commissie voor Onderwijs
4657,J,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832481,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed"
4657,J,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832498,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen"
4657,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast lid,2024-10-09T16:45:00+0200,,1832490,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4657,J,"Commissie voor Wonen, Toerisme, Energie en Klimaat",vast lid,2024-10-09T16:45:00+0200,,1832499,WON,"Commissie voor Wonen, Toerisme, Energie en Klimaat"
4657,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,vast lid,2024-10-09T16:45:00+0200,,1832505,MAN,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
4657,J,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",plaatsvervangend lid,2024-10-09T16:45:00+0200,2024-10-16T13:59:59+0200,1832495,LEE,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening"
4609,J,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832489,BIN,Commissie voor Binnenlands Bestuur en Inburgering
4609,J,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,vast lid,2024-10-09T16:45:00+0200,,1832504,UIT,Vlaamse Controlecommissie voor de Verkiezingsuitgaven
4609,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,vast lid,2024-10-09T16:45:00+0200,,1832505,MAN,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
4609,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",eerste ondervoorzitter,2024-10-09T16:45:00+0200,,1832493,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4610,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832491,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking"
4610,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,2025-10-01T14:10:00+0200,,1832493,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4610,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast lid,2025-04-30T14:10:00+0200,,1832490,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4610,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,2024-10-09T16:45:00+0200,2025-04-30T13:59:59+0200,1832490,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4444,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832490,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4444,J,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832495,LEE,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening"
4444,J,Commissie voor Mobiliteit en Openbare Werken,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832496,OPE,Commissie voor Mobiliteit en Openbare Werken
4444,J,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",vast lid,2024-10-09T16:45:00+0200,,1832481,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed"
4444,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast lid,2024-10-09T16:45:00+0200,,1832494,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
4444,J,Commissie voor Onderwijs,plaatsvervangend lid,2024-10-09T16:45:00+0200,2025-03-19T14:10:59+0100,1832497,OND,Commissie voor Onderwijs
4444,J,Commissie ad hoc,plaatsvervangend lid,2024-07-04T14:00:00+0200,2024-10-09T16:44:59+0200,1829775,AH,Commissie ad hoc
4444,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1332996,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4444,J,Commissie voor Mobiliteit en Openbare Werken,plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333200,OPE,Commissie voor Mobiliteit en Openbare Werken
4444,J,"Bijzondere commissie voor de evaluatie van de aanpak van seksueel misbruik in de Kerk en in andere gezagsrelaties in het algemeen en van de rol van instellingen en voorzieningen op het terrein van jeugd, welzijn en onderwijs in het bijzonder",plaatsvervangend lid,2023-10-18T17:15:00+0200,2024-06-08T23:59:59+0200,1773153,EAM,"Bijzondere commissie voor de evaluatie van de aanpak van seksueel misbruik in de Kerk en in andere gezagsrelaties in het algemeen en van de rol van instellingen en voorzieningen op het terrein van jeugd, welzijn en onderwijs in het bijzonder"
4444,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333137,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
4444,J,Commissie voor Onderwijs,vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333231,OND,Commissie voor Onderwijs
4444,J,Commissie Vlaams Energie- en Klimaatplan,vast lid,2022-03-30T14:00:00+0200,2024-06-08T23:59:59+0200,1622680,VEKP,Commissie Vlaams Energie- en Klimaatplan
4444,J,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie",tweede ondervoorzitter,2021-05-12T14:00:00+0200,2024-06-08T23:59:59+0200,1332937,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie"
4444,J,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie",vast lid,2019-10-09T14:00:00+0200,2021-05-12T13:59:59+0200,1332937,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie"
4444,J,Commissie ad hoc voor de Evaluatie en Verdere Uitvoering van het Vlaamse Coronabeleid,vast lid,2020-10-19T14:00:00+0200,2020-12-31T23:59:59+0100,1396349,COR,Commissie ad hoc voor de Evaluatie en Verdere Uitvoering van het Vlaamse Coronabeleid
4444,J,Commissie ad hoc voor de Evaluatie en Verdere Uitvoering van het Vlaamse Coronabeleid,plaatsvervangend lid,2020-06-03T14:00:00+0200,2020-10-19T13:59:59+0200,1396349,COR,Commissie ad hoc voor de Evaluatie en Verdere Uitvoering van het Vlaamse Coronabeleid
4661,J,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832481,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed"
4661,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832493,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4661,J,Commissie voor Binnenlands Bestuur en Inburgering,vast lid,2024-10-09T16:45:00+0200,,1832489,BIN,Commissie voor Binnenlands Bestuur en Inburgering
4613,J,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832481,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed"
4613,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832491,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking"
4613,J,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,2024-10-09T16:45:00+0200,,1832492,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4613,J,Interparlementaire Commissie van de Nederlandse Taalunie,lid,2024-10-09T16:45:00+0200,,1832506,IPC,Interparlementaire Commissie van de Nederlandse Taalunie
4613,J,"Commissie voor Wonen, Toerisme, Energie en Klimaat",tweede ondervoorzitter,2024-10-09T16:45:00+0200,,1832499,WON,"Commissie voor Wonen, Toerisme, Energie en Klimaat"
4070,J,Commissie voor Mobiliteit en Openbare Werken,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832496,OPE,Commissie voor Mobiliteit en Openbare Werken
4070,J,Commissie voor Reglement en Samenwerking,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832500,REG,Commissie voor Reglement en Samenwerking
4070,J,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832498,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen"
4070,J,Controlecommissie voor Regeringsmededelingen,vast lid,2024-10-09T16:45:00+0200,,1832502,MED,Controlecommissie voor Regeringsmededelingen
4070,J,Commissie voor Onderwijs,eerste ondervoorzitter,2024-10-09T16:45:00+0200,,1832497,OND,Commissie voor Onderwijs
4070,J,Bureau,secretaris,2024-07-02T18:30:00+0200,2025-01-08T14:15:00+0100,1829757,BUR,Bureau
4070,J,Uitgebreid Bureau,secretaris,2024-07-02T18:30:00+0200,2025-01-08T14:15:00+0100,1829758,UBUR,Uitgebreid Bureau
4070,J,Commissie ad hoc,plaatsvervangend lid,2024-07-04T14:00:00+0200,2024-10-09T16:44:59+0200,1829775,AH,Commissie ad hoc
4070,J,Bureau,secretaris,2022-05-04T14:04:00+0200,2024-06-08T23:59:00+0200,1320156,BUR,Bureau
4070,J,Uitgebreid Bureau,secretaris,2022-05-04T14:04:00+0200,2024-06-08T23:59:00+0200,1320175,UBUR,Uitgebreid Bureau
4070,J,Commissie voor Mobiliteit en Openbare Werken,plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333200,OPE,Commissie voor Mobiliteit en Openbare Werken
4070,J,Controlecommissie voor Regeringsmededelingen,plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333275,MED,Controlecommissie voor Regeringsmededelingen
4070,J,Deontologische Commissie,plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333271,DEO,Deontologische Commissie
4070,J,"Bijzondere commissie voor de evaluatie van de aanpak van seksueel misbruik in de Kerk en in andere gezagsrelaties in het algemeen en van de rol van instellingen en voorzieningen op het terrein van jeugd, welzijn en onderwijs in het bijzonder",plaatsvervangend lid,2023-10-18T17:15:00+0200,2024-06-08T23:59:59+0200,1773153,EAM,"Bijzondere commissie voor de evaluatie van de aanpak van seksueel misbruik in de Kerk en in andere gezagsrelaties in het algemeen en van de rol van instellingen en voorzieningen op het terrein van jeugd, welzijn en onderwijs in het bijzonder"
4070,J,Commissie voor Onderwijs,vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333231,OND,Commissie voor Onderwijs
4070,J,Commissie voor Reglement en Samenwerking,vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333268,REG,Commissie voor Reglement en Samenwerking
4070,J,Commissie voor de bestrijding van gewelddadige radicalisering,vast lid,2019-12-18T14:00:00+0100,2024-06-08T23:59:59+0200,1352845,RAD,Commissie voor de bestrijding van gewelddadige radicalisering
4070,J,"Commissie voor Welzijn, Volksgezondheid, Gezin en Armoedebestrijding",eerste ondervoorzitter,2021-09-29T14:00:00+0200,2024-06-08T23:59:59+0200,1333260,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin en Armoedebestrijding"
4070,J,Onderzoekscommissie naar de veiligheid in de kinderopvang,voorzitter,2022-04-01T11:15:00+0200,2022-07-13T00:00:00+0200,1621329,VKO,Onderzoekscommissie naar de veiligheid in de kinderopvang
4070,J,Onderzoekscommissie naar de veiligheid in de kinderopvang,vast lid,2022-03-23T14:00:00+0100,2022-04-01T11:14:00+0200,1621329,VKO,Onderzoekscommissie naar de veiligheid in de kinderopvang
4070,J,Onderzoekscommissie PFAS-PFOS,eerste ondervoorzitter,2021-06-25T10:11:00+0200,2022-03-30T23:59:59+0200,1537200,PFAS-PFOS,Onderzoekscommissie PFAS-PFOS
4070,J,"Commissie voor Welzijn, Volksgezondheid, Gezin en Armoedebestrijding",vast lid,2019-10-09T14:00:00+0200,2021-09-29T13:59:59+0200,1333260,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin en Armoedebestrijding"
4070,J,Onderzoekscommissie PFAS-PFOS,vast lid,2021-06-23T18:40:00+0200,2021-06-25T10:10:00+0200,1537200,PFAS-PFOS,Onderzoekscommissie PFAS-PFOS
4070,J,Commissie ad hoc voor de Evaluatie en Verdere Uitvoering van het Vlaamse Coronabeleid,vast lid,2020-06-03T14:00:00+0200,2020-12-31T23:59:59+0100,1396349,COR,Commissie ad hoc voor de Evaluatie en Verdere Uitvoering van het Vlaamse Coronabeleid
4070,J,Commissie ad hoc,plaatsvervangend lid,2019-06-18T00:00:00+0200,2019-10-11T09:00:00+0200,1320193,ADHOC,Commissie ad hoc
4070,J,Commissie voor Mobiliteit en Openbare Werken,plaatsvervangend lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,1053519,OPE,Commissie voor Mobiliteit en Openbare Werken
4070,J,Commissie voor Reglement en Samenwerking,plaatsvervangend lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,1053532,REG,Commissie voor Reglement en Samenwerking
4070,J,"Commissie voor Welzijn, Volksgezondheid en Gezin",plaatsvervangend lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,925085,WEL,"Commissie voor Welzijn, Volksgezondheid en Gezin"
4070,J,Deontologische Commissie,plaatsvervangend lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,1053568,DEO,Deontologische Commissie
4070,J,Commissie voor de Bestrijding van Gewelddadige Radicalisering,plaatsvervangend lid,2015-01-14T00:00:00+0100,2019-05-25T00:00:00+0200,948588,RAD,Commissie voor de Bestrijding van Gewelddadige Radicalisering
4070,J,Controlecommissie voor Regeringsmededelingen,vast lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,1053564,MED,Controlecommissie voor Regeringsmededelingen
4070,J,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,vast lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,1053573,UIT,Vlaamse Controlecommissie voor de Verkiezingsuitgaven
4070,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,vast lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,1053575,VOVM,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
4070,J,Commissie voor Alternatieve Financiering van Overheidsinvesteringen,vast lid,2016-09-28T00:00:00+0200,2019-05-25T00:00:00+0200,1078873,ALT,Commissie voor Alternatieve Financiering van Overheidsinvesteringen
4070,J,Gemengde Overlegcommissie Vlaams Parlement - Raad van de Franse Gemeenschapscommissie,vast lid,2019-01-09T00:00:00+0100,2019-05-25T00:00:00+0200,1293849,GORFG,Gemengde Overlegcommissie Vlaams Parlement - Raad van de Franse Gemeenschapscommissie
4070,J,Commissie voor Onderwijs,eerste ondervoorzitter,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,925084,OND,Commissie voor Onderwijs
4070,J,Commissie Grensoverschrijdend Gedrag,vast lid,2017-10-25T00:00:00+0200,2018-07-27T00:00:00+0200,1203434,GOG,Commissie Grensoverschrijdend Gedrag
4070,J,Commissie inzake het grensoverschrijdend gedrag in de sport,vast lid,2017-06-21T00:00:00+0200,2017-10-27T00:00:00+0200,1147858,GGS,Commissie inzake het grensoverschrijdend gedrag in de sport
2838,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832493,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
2838,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832505,MAN,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
2838,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",tweede ondervoorzitter,2024-10-09T16:45:00+0200,,1832491,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking"
2838,J,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie",plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1332937,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie"
2838,J,Commissie voor Mobiliteit en Openbare Werken,plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333200,OPE,Commissie voor Mobiliteit en Openbare Werken
2838,J,Commissie voor Reglement en Samenwerking,plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333268,REG,Commissie voor Reglement en Samenwerking
2838,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333281,MAN,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
